Song Title,Artist,Creator,Circle Size,Total Notes,Average Interval,Minimum Interval,Maximum Interval,2 Chord,3 Chord,4 Chord,1 Note on Drag,2 Note on Drag,3 Note on Drag,Drag on 1 Drag,Drag on 2 Drag,Drag on 3 Drag,NPM,Difficulty
Vidro Moyou,Sharlo,Sharlo,4,2115,211.8048024786987,38,687,635,492,164,688,20,8,147,7,4,462.23277736698515,3.09
Vidro Moyou,Sharlo,Sharlo,4,777,427.86990595611286,114,3435,501,138,0,103,1,0,43,1,0,169.81317636602716,1.52
Bangin' Burst,Camellia,Spy,4,1657,109.71724787935909,1,769,582,365,115,187,42,1,33,15,1,848.452781238799,5.24
Bangin' Burst,Camellia,Spy,4,1216,141.96341463414635,64,769,495,258,67,464,10,0,94,5,0,622.6424755500179,3.38
Bangin' Burst,Camellia,Spy,4,678,193.69384359401,128,2052,526,76,0,124,12,1,47,7,0,347.1641434398949,2.42
Bangin' Burst,Camellia,Spy,4,1439,112.17884615384615,1,513,662,360,19,203,59,1,60,24,1,735.2214861113478,4.34
Light Song,livetune,Simple_Star,4,863,260.6932668329177,230,1384,744,58,1,85,0,0,44,0,0,247.09385558036993,1.57
Light Song,livetune,Simple_Star,4,1293,222.18490967056323,115,1384,615,303,24,229,8,2,67,7,1,370.2113038996736,2.27
Mitsuba no Musubime (TV Size),yanaginagi,Oyatsu,4,236,373.6340425531915,121,1220,236,0,0,1,0,0,1,0,0,161.11597847235655,2.88
Mitsuba no Musubime (TV Size),yanaginagi,Oyatsu,4,137,644.7205882352941,243,2439,137,0,0,2,0,0,2,0,0,93.65920355494787,2.04
Kyoukai no Kanata (TV Size),Chihara Minori,YunoFanatic,4,252,395.97115384615387,163,1322,166,43,0,12,0,0,5,0,0,181.19285294857815,1.29
Kyoukai no Kanata (TV Size),Chihara Minori,YunoFanatic,4,528,202.36363636363637,81,490,303,90,15,77,0,0,18,0,0,379.64216808273517,2.58
Kyoukai no Kanata (TV Size),Chihara Minori,YunoFanatic,4,358,279.19322033898305,162,490,234,62,0,7,0,0,3,0,0,257.40889426821815,1.65
Shooting Star,Owl City,NaxelCL,4,231,345.92543859649123,241,1935,227,2,0,11,0,0,5,0,0,148.14973170575283,1.27
Shooting Star,Owl City,NaxelCL,4,611,209.09276018099547,1,484,295,128,20,187,0,0,58,0,0,391.8592470658657,2.54
SAVE MY HEART (TV Size),Nomizu Iori,[ M o m o ],4,708,181.76068376068375,63,570,263,173,33,307,2,0,14,2,0,463.81622046556316,2.82
SAVE MY HEART (TV Size),Nomizu Iori,[ M o m o ],4,306,340.256,189,1709,196,55,0,36,0,0,16,0,0,200.46294274359087,1.53
Scarlet Faith,Nakamura Meiko,Tsukuyomi,4,554,419.80470162748645,99,7848,554,0,0,6,0,0,6,0,0,142.45307276934943,3.5
Scarlet Faith,Nakamura Meiko,Tsukuyomi,4,1011,232.9019801980198,99,4769,1011,0,0,3,0,0,3,0,0,256.5783629911301,5
Himitsu no Door kara Ai ni Kite (TV Size),Tamura Yukari,victorica_db,4,662,177.03862660944205,81,1957,281,179,5,48,16,3,21,7,3,480.4993709474499,2.79
Himitsu no Door kara Ai ni Kite (TV Size),Tamura Yukari,victorica_db,4,973,148.44594594594594,81,5299,305,205,74,110,33,7,30,15,7,663.0775521330244,4.1
Himitsu no Door kara Ai ni Kite (TV Size),Tamura Yukari,victorica_db,4,328,287.8916083916084,163,1957,246,41,0,47,0,0,26,0,0,238.0721958772864,1.6
Identity Part 4,SHK,vocaloid1anime2,4,776,178.68729641693812,53,1286,459,151,5,77,0,0,18,0,0,411.4928103650938,2.88
Identity Part 4,SHK,vocaloid1anime2,4,1071,143.04450261780104,53,1286,484,256,25,398,0,0,44,0,0,570.0801092964043,4.15
Identity Part 4,SHK,vocaloid1anime2,4,824,172.23547880690737,1,1286,478,134,26,168,0,1,52,0,1,436.94597389283155,3.17
Identity Part 4,SHK,vocaloid1anime2,4,484,332.3076923076923,1,1286,169,156,1,231,0,0,118,0,0,260.60034997980887,1.7
Acceleration,REDALiCE,YunoFanatic,4,686,171.6716738197425,1,1334,251,213,3,518,7,0,98,2,0,514.2685791393873,3.57
Acceleration,REDALiCE,YunoFanatic,4,374,316.201581027668,166,1334,134,120,0,81,0,0,17,0,0,280.3738317757009,1.8
Acceleration,REDALiCE,YunoFanatic,4,587,231.88115942028986,41,1334,132,187,27,118,0,0,21,0,0,440.0519766105253,2.81
Elemental Creation,dj TAKA meets DJ YOSHITAKA,Spy,4,1668,116.55290753098188,35,1132,626,232,190,54,1,0,16,1,0,811.284046692607,4.7
Elemental Creation,dj TAKA meets DJ YOSHITAKA,Spy,4,431,310.3147208121827,141,1273,359,36,0,144,1,0,32,1,0,209.63035019455253,1.49
Elemental Creation,dj TAKA meets DJ YOSHITAKA,Spy,4,926,157.07289002557545,70,3538,655,113,15,58,4,0,30,2,0,450.3891050583658,3.13
Elemental Creation,dj TAKA meets DJ YOSHITAKA,Spy,4,459,306.42606516290726,71,9057,341,59,0,51,8,0,31,5,0,223.24902723735408,2.1
Nagi,Ray,mingmichael,4,259,420.04651162790697,58,1628,259,0,0,2,0,0,2,0,0,142.10468561395808,3.36
Nagi,Ray,mingmichael,4,271,400.94444444444446,116,3604,271,0,0,4,0,0,4,0,0,148.84793892291214,3.21
Yuriyurarararayuruyuri Daijiken (TV Size),Nanamori-chu * Goraku-bu,Lokovodo,4,271,367.7649572649573,171,1372,199,36,0,48,1,0,17,0,0,185.66942620610905,1.35
Yuriyurarararayuruyuri Daijiken (TV Size),Nanamori-chu * Goraku-bu,Lokovodo,4,539,196.47716894977168,85,515,341,96,2,132,56,7,47,9,7,369.28347131030546,2.29
Yuriyurarararayuruyuri Daijiken (TV Size),Nanamori-chu * Goraku-bu,Lokovodo,4,751,173.12475247524753,85,1372,280,207,19,264,2,0,33,1,0,514.5304025121325,2.94
Yuriyurarararayuruyuri Daijiken (TV Size),Nanamori-chu * Goraku-bu,Lokovodo,4,375,259.2078313253012,171,1372,291,42,0,98,9,0,26,5,0,256.92263773908076,1.66
COMA,ensou feat. GUMI,arcwinolivirus,4,1067,184.46601941747574,1,2667,583,242,0,874,30,27,874,30,27,413.61131390398174,2.49
COMA,ensou feat. GUMI,arcwinolivirus,4,1304,174.01129943502823,1,2667,468,418,0,755,135,94,753,132,93,505.4818681638165,3.11
COMA,ensou feat. GUMI,arcwinolivirus,4,659,280.63786764705884,83,2667,431,114,0,586,21,7,581,20,7,255.45441036806366,1.84
KIMONO PRINCESS,jun,Sky_Demon,4,881,165.43822075782538,78,1263,339,265,4,374,23,9,365,15,7,519.7486799799416,2.74
KIMONO PRINCESS,jun,Sky_Demon,4,331,340.41016949152544,158,1263,261,35,0,198,35,14,194,32,11,195.2744756791835,1.34
KIMONO PRINCESS,jun,Sky_Demon,4,1243,134.9744623655914,78,632,319,355,70,408,43,28,386,27,18,733.3117017197133,3.75
KIMONO PRINCESS,jun,Sky_Demon,4,983,143.25392296718974,78,1263,445,233,24,376,24,17,370,21,17,579.9238960502639,2.96
KIMONO PRINCESS,jun,Sky_Demon,4,526,210.0857740585774,1,1263,432,47,0,291,16,10,284,15,7,310.3183811527797,1.94
Won(*3*)Chu KissMe! (TV Size),SAKURA*TRICK,victorica_db,4,583,236.88378378378377,98,784,182,167,21,157,7,0,29,3,0,394.82595151022616,2.48
Won(*3*)Chu KissMe! (TV Size),SAKURA*TRICK,victorica_db,4,840,156.23351158645275,98,784,336,175,50,161,15,1,15,5,1,568.8744412840309,3.22
Won(*3*)Chu KissMe! (TV Size),SAKURA*TRICK,victorica_db,4,309,369.8185654008439,98,1569,167,71,0,30,1,0,16,1,0,209.26452661519707,1.41
Candy Galy,Risk Junk-G,Staiain,4,1136,127.50747863247864,81,652,738,199,0,19,2,0,8,2,0,569.2238312371599,3.04
Candy Galy,Risk Junk-G,Staiain,4,1609,118.51737835153922,81,652,461,494,52,72,2,1,17,2,1,806.2334018138998,4.23
Candy Galy,Risk Junk-G,Staiain,4,625,204.361301369863,81,815,545,40,0,43,2,0,23,2,0,313.1733226436839,1.98
Candy Galy,Risk Junk-G,Staiain,4,361,333.37150837988827,163,653,357,2,0,44,0,0,22,0,0,180.88891115899185,1.18
Kirai na WaKe Lychee,RAMM ni Haiyoru Tamao-san,Lieselotte,4,883,161.62361623616235,50,800,267,213,62,215,36,16,50,20,11,604.6840759678598,3.5
Kirai na WaKe Lychee,RAMM ni Haiyoru Tamao-san,Lieselotte,4,312,339.2996108949416,100,1000,204,54,0,41,5,0,23,3,0,213.65960555149744,1.61
Kirai na WaKe Lychee,RAMM ni Haiyoru Tamao-san,Lieselotte,4,561,220.10050251256283,50,800,242,152,5,129,13,1,38,5,0,384.1764061358656,2.47
Born to Be (TV Size),nano,Yuutosan,4,443,235.4732394366197,78,2500,271,83,2,116,38,7,24,7,1,301.9493797428091,2.17
Born to Be (TV Size),nano,Yuutosan,4,288,339.8089430894309,156,2500,206,41,0,71,0,0,21,0,0,196.30117689825965,1.45
Born to Be (TV Size),nano,Yuutosan,4,256,363.9291666666667,156,2500,226,15,0,53,0,0,26,0,0,174.48993502067523,1.31
Battements d'Ame,gael42 & ThomasKHII,Kurai,4,121,701.3833333333333,206,3689,121,0,0,2,0,0,2,0,0,84.37347465309253,2.27
Battements d'Ame,gael42 & ThomasKHII,Kurai,4,207,418.621359223301,206,2275,207,0,0,2,0,0,2,0,0,141.28246254649693,2.27
Battements d'Ame,gael42 & ThomasKHII,Kurai,4,480,258.65486725663715,103,2034,200,140,0,29,17,5,9,4,1,322.3026735454413,2.09
Battements d'Ame,gael42 & ThomasKHII,Kurai,4,197,437.8673469387755,103,2482,197,0,0,10,0,0,10,0,0,135.09343391050916,3.46
Battements d'Ame,gael42 & ThomasKHII,Kurai,4,421,208.77142857142857,103,2034,421,0,0,0,0,0,0,0,0,282.6863032554808,3.79
Battements d'Ame,gael42 & ThomasKHII,Kurai,4,285,341.1828793774319,206,2034,231,27,0,41,1,0,13,1,0,191.3672124176058,1.39
Battements d'Ame,gael42 & ThomasKHII,Kurai,4,296,290.9220338983051,103,2034,296,0,0,2,0,0,2,0,0,202.98302760157725,3.09
Fight 4 Real (TV Size),ALTIMA,Yuutosan,4,458,264.8803680981595,101,1418,199,125,3,252,43,3,20,5,2,316.8490355013894,2.19
Fight 4 Real (TV Size),ALTIMA,Yuutosan,4,338,311.7364620938628,202,1418,218,60,0,103,0,0,44,0,0,233.83182095954064,1.54
Fight 4 Real (TV Size),ALTIMA,Yuutosan,4,533,250.29275362318842,101,1418,180,145,21,344,3,9,24,1,0,368.7347945900448,2.77
snow storm,dj TAKA,Oracle,4,315,488.30651340996167,69,6621,209,53,0,4,0,0,3,0,0,146.64121782039942,1.39
snow storm,dj TAKA,Oracle,4,649,196.679012345679,103,6621,649,0,0,17,0,0,17,0,0,302.12746147758486,4.69
snow storm,dj TAKA,Oracle,4,419,305.14593301435406,103,6621,419,0,0,45,0,0,45,0,0,194.90034033909868,3.88
snow storm,dj TAKA,Oracle,4,740,172.46008119079838,68,6621,740,0,0,40,0,0,40,0,0,344.49047995903356,5.08
snow storm,dj TAKA,Oracle,4,992,150.82603550295858,69,6621,710,126,10,82,5,0,20,3,0,461.8034542153531,2.73
snow storm,dj TAKA,Oracle,4,1460,121.21037735849056,68,6621,749,228,81,59,15,0,26,6,0,679.6704064056609,3.71
Fairy Dance,a_hisa,Priti,4,378,474.0901856763926,136,9142,378,0,0,20,0,0,20,0,0,126.31649299077132,2.75
Fairy Dance,a_hisa,Priti,4,654,274.3353751914242,135,11513,654,0,0,1,0,0,1,0,0,218.54758311101705,4.01
Goin' Under,NegaRen,Ryu Sei,4,882,173.90455212922174,95,1714,500,164,18,317,26,2,28,6,1,445.3345900094251,3.24
Goin' Under,NegaRen,Ryu Sei,4,656,214.15732368896926,95,1714,456,94,4,123,2,2,18,1,2,331.22391275077416,2.15
Goin' Under,NegaRen,Ryu Sei,4,356,379.12179487179486,142,1714,270,43,0,46,6,0,12,4,0,179.74956240743234,1.56
STAGER,Ras,LeiN-,4,1342,147.6962879640045,51,411,504,320,66,65,1,1,32,1,1,605.6639963894844,3.26
STAGER,Ras,LeiN-,4,903,179.37431693989072,1,822,569,158,6,97,0,0,45,0,0,407.53695137086765,2.4
STAGER,Ras,LeiN-,4,558,282.9784482758621,102,822,372,93,0,80,0,0,34,0,0,251.83346496671552,1.73
Couple Breaking,SHK,Sky_Demon,4,1508,132.53902953586498,88,1941,556,245,130,717,58,40,705,28,28,711.1977488170286,3.73
Couple Breaking,SHK,Sky_Demon,4,597,282.352808988764,88,2824,295,151,0,329,25,17,318,22,17,281.5550769520995,1.94
Couple Breaking,SHK,Sky_Demon,4,1016,180.3134978229318,88,2824,397,260,33,158,0,0,39,0,0,479.16240901730833,2.65
Fight 4 Real (TV Size),ALTIMA,victorica_db,4,799,178.78053830227742,50,608,240,173,71,309,0,0,46,0,0,552.730794507281,3.26
Fight 4 Real (TV Size),ALTIMA,victorica_db,4,337,334.6937984496124,101,1418,181,78,0,24,0,0,12,0,0,233.12925875964166,1.56
Dear You,DJ Genericname,Taiwan-NAK,4,1281,130.62384259259258,86,517,490,334,41,87,10,3,27,9,2,680.7975411215533,3.91
Dear You,DJ Genericname,Taiwan-NAK,4,493,280.7437810945274,172,1379,328,60,15,112,10,0,36,4,0,262.0087336244541,1.79
Dear You,DJ Genericname,Taiwan-NAK,4,1081,187.06425041186162,86,1723,268,210,127,43,0,0,6,0,0,571.021076541123,3.26
Blue Field,Trident,arronchu1207,4,173,447.02906976744185,222,1333,173,0,0,1,0,0,1,0,0,121.92829958182585,2.6
Blue Field,Trident,arronchu1207,4,213,362.6839622641509,111,1111,213,0,0,1,0,0,1,0,0,150.11981393600527,3.58
Blue Field,Trident,arronchu1207,4,243,344.8099173553719,111,3111,243,0,0,3,0,0,3,0,0,171.4870443772715,3.76
Blue Field,Trident,arronchu1207,4,154,502.5424836601307,222,3778,154,0,0,2,0,0,2,0,0,108.53733026359066,2.6
Blue Field,Trident,arronchu1207,4,560,218.14921465968587,111,1778,210,169,4,171,1,0,10,1,0,395.7131079967024,2.61
Blue Field,Trident,arronchu1207,4,349,350.1386554621849,222,1778,129,110,0,95,1,0,10,1,0,246.61406194794486,1.6
Second Heaven,Ryu*,Spy,4,889,181.85645161290321,50,3222,402,175,39,0,0,0,0,0,0,470.59446297178545,3.08
Second Heaven,Ryu*,Spy,4,682,222.82806324110672,100,2618,333,173,1,141,24,0,52,8,0,361.0184744058017,2.57
Second Heaven,Ryu*,Spy,4,607,216.4126679462572,100,3222,437,85,0,0,0,0,0,0,0,321.3170292731989,2.43
Second Heaven,Ryu*,Spy,4,344,372.1155115511551,201,3222,264,40,0,2,0,0,1,0,0,182.09729500820495,1.58
Second Heaven,Ryu*,Spy,4,959,169.04197901049474,50,2014,402,243,21,80,35,1,16,6,1,507.64914509554814,3.64
Sakura Reflection (P*Light Slayer Remix),P*Light,Kuo Kyoka,4,355,377.72903225806454,161,5161,267,44,0,113,1,0,57,1,0,181.23803446075306,1.28
Sakura Reflection (P*Light Slayer Remix),P*Light,Kuo Kyoka,4,1055,140.57142857142858,40,1290,622,203,9,276,4,0,124,2,0,538.6088066368857,3.31
Sakura Reflection (P*Light Slayer Remix),P*Light,Kuo Kyoka,4,1322,137.59811985898943,40,1290,496,253,92,361,28,2,82,9,0,674.9202297383536,3.89
STRIKE THE BLOOD,Kishida Kyoudan & The Akeboshi Rockets,[GraveChaos],4,216,415.3557692307692,144,1875,202,7,0,137,3,0,134,3,0,149.95140463738602,1.13
STRIKE THE BLOOD,Kishida Kyoudan & The Akeboshi Rockets,[GraveChaos],4,662,157.9926605504587,72,1586,431,114,1,337,12,7,327,11,6,459.5732864349517,2.42
STRIKE THE BLOOD,Kishida Kyoudan & The Akeboshi Rockets,[GraveChaos],4,435,205.21140142517814,144,1731,409,13,0,298,3,2,295,3,2,301.98546767251355,1.7
STRIKE THE BLOOD,Kishida Kyoudan & The Akeboshi Rockets,[GraveChaos],4,822,158.5211009174312,1,1731,327,162,57,313,84,66,262,65,43,570.6484009811635,3.31
DANCE ALL NIGHT,Sota Fujimori,Spy,4,711,199.91935483870967,111,445,412,142,5,72,8,1,37,5,1,379.8313641341608,2.33
DANCE ALL NIGHT,Sota Fujimori,Spy,4,1073,144.12790697674419,55,555,525,202,48,18,0,0,17,0,0,573.2194848325661,3.02
DANCE ALL NIGHT,Sota Fujimori,Spy,4,427,383.35051546391753,56,667,157,135,0,164,1,0,65,1,0,228.11250701165494,1.65
DANCE ALL NIGHT,Sota Fujimori,Spy,4,338,369.387417218543,111,2222,268,35,0,90,3,0,57,3,0,180.56680882889782,1.42
.357 Magnum,xi,Akali,4,1734,109.52722558340535,21,1345,650,443,62,253,67,8,192,13,3,816.6917859834213,4.18
.357 Magnum,xi,Akali,4,834,174.5495867768595,84,1933,622,104,0,187,53,15,144,33,14,392.8033157498116,2.44
.357 Magnum,xi,Akali,4,1285,129.70624360286592,56,1345,700,252,23,233,50,14,155,30,9,605.2185380557648,3.27
.357 Magnum,xi,Akali,4,525,262.91078838174275,168,2017,443,39,0,135,19,1,113,19,1,247.26827430293895,1.85
.357 Magnum,xi,Akali,4,390,325.7660668380463,83,11428,390,0,0,3,0,0,3,0,0,183.68356189115573,3.88
.357 Magnum,xi,Akali,4,810,156.64153275648948,83,1345,810,0,0,0,0,0,0,0,0,381.49662854316955,6.02
.357 Magnum,xi,Akali,4,999,126.97695390781563,84,1345,999,0,0,0,0,0,0,0,0,470.51620195930667,5.09
.357 Magnum,xi,Akali,4,555,228.74187725631768,84,1345,555,0,0,0,0,0,0,0,0,261.39788997739265,3.46
.357 Magnum,xi,Akali,4,777,163.3028350515464,84,1345,777,0,0,0,0,0,0,0,0,365.9570459683497,4.42
.357 Magnum,xi,Akali,4,618,205.38573743922205,83,1345,618,0,0,0,0,0,0,0,0,291.0677980736775,5.17
.357 Magnum,xi,Akali,4,249,510.97983870967744,167,12101,249,0,0,3,0,0,3,0,0,117.27488951512251,3.18
CUSTOM DRIVE,DJ YOSHITAKA,Kuo Kyoka,4,354,120.07755102040817,48,3097,144,96,6,96,42,4,37,8,4,712.96700345742,4.02
CUSTOM DRIVE,DJ YOSHITAKA,Kuo Kyoka,4,83,474.5,193,3097,43,20,0,42,6,5,41,6,5,167.1645799066832,1.19
CUSTOM DRIVE,DJ YOSHITAKA,Kuo Kyoka,4,204,192.281045751634,96,3097,104,50,0,47,57,11,24,12,11,410.8623409754624,2.4
CUSTOM DRIVE,DJ YOSHITAKA,Kuo Kyoka,4,118,408.59722222222223,193,3097,28,45,0,36,35,12,20,13,10,237.65566781914004,1.77
HEKIREKI (TV Size),LAST ALLIANCE,Miyamoto Usagi,4,167,400.7914110429448,116,931,161,3,0,30,0,0,15,0,0,151.55640257736636,1.13
HEKIREKI (TV Size),LAST ALLIANCE,Miyamoto Usagi,4,465,185.06515580736544,104,582,257,84,12,94,3,0,20,1,0,422.00474944413355,2.36
HEKIREKI (TV Size),LAST ALLIANCE,Miyamoto Usagi,4,782,125.38963531669866,1,576,300,185,36,289,11,3,51,5,1,709.6940087426074,3.47
HEKIREKI (TV Size),LAST ALLIANCE,Miyamoto Usagi,4,334,242.8550185873606,116,697,206,64,0,51,1,0,16,1,0,303.1173899233131,1.83
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,492,251.38085539714868,107,1500,492,0,0,26,0,0,26,0,0,238.8079020175708,4.87
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,273,452.20588235294116,214,1715,273,0,0,0,0,0,0,0,0,132.96965564268666,2.11
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,365,337.9120879120879,71,1715,365,0,0,33,0,0,33,0,0,177.77994252593638,4.05
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,399,293.1608040201005,107,1715,399,0,0,29,0,0,29,0,0,204.85350492880613,4.36
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,152,814.5695364238411,428,2571,152,0,0,0,0,0,0,0,0,74.03438702449954,1.53
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,276,446.4909090909091,107,1286,276,0,0,12,0,0,12,0,0,134.66589683746574,3.14
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,283,431.98936170212767,107,1714,283,0,0,11,0,0,11,0,0,139.17234257050825,3.27
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,648,189.7758887171561,71,858,648,0,0,0,0,0,0,0,0,316.17210561839784,4.36
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,420,293.0429594272076,107,1286,420,0,0,0,0,0,0,0,0,204.92636475266528,3.09
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,137,894.9558823529412,428,1715,137,0,0,0,0,0,0,0,0,67.43232157506152,1.46
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,583,252.47916666666666,107,643,292,132,9,197,30,8,135,28,4,284.4573110733425,2.47
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,835,235.94408602150537,107,643,184,204,69,226,95,35,136,39,19,405.2938987493326,2.89
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,387,318.92105263157896,214,643,300,42,1,144,8,0,130,8,0,188.8250075220987,1.4
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,309,395.1753246753247,106,1500,309,0,0,2,0,0,2,0,0,152.09187858900737,3.56
Monster (DotEXE Remix),Meg & Dia,nold_1702,4,485,251.47520661157026,53,2143,485,0,0,25,0,0,25,0,0,238.72026251025432,4.71
Wake up! (Anime ver.),AAA,Atsuro,4,618,250.4625850340136,170,1193,560,29,0,250,33,0,141,24,0,250.9440857595322,1.6
Wake up! (Anime ver.),AAA,Atsuro,4,599,244.27926421404683,84,16706,599,0,0,1,0,0,1,0,0,245.20874127544025,5.6
Wake up! (Anime ver.),AAA,Atsuro,4,322,454.809968847352,85,17727,322,0,0,6,0,0,6,0,0,131.89153764233635,3.41
Wake up! (Anime ver.),AAA,Atsuro,4,474,308.8350951374207,84,17727,474,0,0,3,0,0,3,0,0,194.03830277889594,4.97
Wake up! (Anime ver.),AAA,Atsuro,4,890,208.01129943502823,1,1193,528,181,0,497,0,0,124,0,0,361.39196816502215,2.67
VOICE (TV Size),ZAQ,NaxelCL,4,572,199.02927927927928,81,1305,318,127,0,203,1,0,56,1,0,387.4857458987705,2.3
VOICE (TV Size),ZAQ,NaxelCL,4,854,161.53874538745387,40,1305,273,229,41,287,21,12,47,5,1,583.8916997128402,3.25
VOICE (TV Size),ZAQ,NaxelCL,4,398,285.19218241042347,163,1305,218,90,0,96,1,0,34,1,0,272.11814576781074,1.9
No.1127,Zou Tian Heng,OniJAM,4,318,517.2424242424242,258,10345,212,53,0,120,21,16,95,20,16,137.65240603131087,1.34
No.1127,Zou Tian Heng,OniJAM,4,1127,146.63451232583066,64,10173,741,193,0,381,86,42,222,35,25,487.8435899285766,3.23
No.1127,Zou Tian Heng,OniJAM,4,645,336.9704433497537,129,10345,169,238,0,260,24,11,226,13,5,279.2006348748286,1.88
Daisy (TV size),STEREO DIVE FOUNDATION,Meiko Senpai,4,410,278.0410447761194,117,2826,137,123,9,286,14,6,48,11,5,327.3714468221015,2.16
Daisy (TV size),STEREO DIVE FOUNDATION,Meiko Senpai,4,265,380.17857142857144,118,2826,130,66,1,137,0,0,30,0,0,211.5937400191632,1.56
Get goal! (TV Size),RO-KYU-BU!,Yuutosan,4,604,206.739336492891,102,1632,257,151,15,182,26,1,23,5,1,414.73072257444323,2.44
Get goal! (TV Size),RO-KYU-BU!,Yuutosan,4,329,369.6779661016949,102,1632,145,92,0,41,0,0,13,0,0,225.90464855462224,1.57
Minna no Namae o Irete Kudasai TV size ver,Hanazawa Kana &  Itou Shizuka & Toyosaki Aki,hokin1995,4,636,188.47522522522522,78,789,256,187,2,116,1,0,36,0,0,454.3398023574235,2.55
Minna no Namae o Irete Kudasai TV size ver,Hanazawa Kana &  Itou Shizuka & Toyosaki Aki,hokin1995,4,870,152.4280510018215,78,789,288,205,56,342,15,3,73,8,1,621.5025598285511,3.73
Minna no Namae o Irete Kudasai TV size ver,Hanazawa Kana &  Itou Shizuka & Toyosaki Aki,hokin1995,4,395,294.65845070422534,105,1421,175,110,0,62,0,0,26,0,0,282.17644957733063,1.92
DAYS of DASH (TV Size),Suzuki Konomi,YunoFanatic,4,277,351.66820276497697,187,1687,159,59,0,38,0,0,13,0,0,203.5916407379278,1.46
DAYS of DASH (TV Size),Suzuki Konomi,YunoFanatic,4,564,214.9255319148936,93,1125,191,185,1,20,15,0,11,6,0,414.53316020285666,2.3
DAYS of DASH (TV Size),Suzuki Konomi,YunoFanatic,4,667,191.49763033175356,93,750,226,152,43,252,43,0,34,7,0,490.23691109096706,2.83
DAYS of DASH (TV Size),Suzuki Konomi,YunoFanatic,4,377,315.671875,187,1125,137,120,0,66,4,0,16,3,0,277.0904280079379,1.89
Mermaid girl -Akiba Koubou MIX-,Remixed by DJ Command,bilqiscutee,4,952,180.99290780141843,100,1600,469,228,9,204,34,0,61,12,0,446.28835290532777,2.71
Mermaid girl -Akiba Koubou MIX-,Remixed by DJ Command,bilqiscutee,4,1448,133.89296956977964,66,1600,508,398,48,312,15,0,62,5,0,678.808335091297,3.81
Mermaid girl -Akiba Koubou MIX-,Remixed by DJ Command,bilqiscutee,4,927,181.76382660687594,100,1600,438,208,23,183,22,1,64,7,0,455.94274893637953,2.72
Mermaid girl -Akiba Koubou MIX-,Remixed by DJ Command,bilqiscutee,4,345,409.6885813148789,200,1600,235,55,0,71,1,0,33,1,0,169.68743083392764,1.31
Mermaid girl -Akiba Koubou MIX-,Remixed by DJ Command,bilqiscutee,4,1206,142.3887587822014,50,1600,558,243,54,203,12,0,68,5,0,593.1682364803385,3.56
Mermaid girl -Akiba Koubou MIX-,Remixed by DJ Command,bilqiscutee,4,902,159.58005249343833,66,1600,627,133,3,142,11,0,58,8,0,443.6465582962398,2.7
Mermaid girl -Akiba Koubou MIX-,Remixed by DJ Command,bilqiscutee,4,599,228.14258911819888,100,1600,469,65,0,92,2,0,43,1,0,294.6167277377469,1.89
DON'T CUT,Nami Nakagawa,Rumia-,4,1040,158.50386597938143,58,1236,523,245,9,256,30,0,54,14,0,502.828409805154,3.03
DON'T CUT,Nami Nakagawa,Rumia-,4,560,279.54318181818184,88,2294,323,117,1,82,6,0,25,2,0,270.7537591258522,1.98
DON'T CUT,Nami Nakagawa,Rumia-,4,1461,133.6945652173913,58,706,506,291,123,487,47,4,91,18,2,706.377218005125,4.19
"Itsuka no, Ikutsuka no Kimi to no Sekai (TV Size)",fhana,Shinnzan,4,534,235.13661202185793,1,758,209,149,9,137,31,4,22,14,4,372.0562961586697,2.34
"Itsuka no, Ikutsuka no Kimi to no Sekai (TV Size)",fhana,Shinnzan,4,213,527.9754601226994,303,2424,115,49,0,15,0,0,5,0,0,148.40447768126714,1.22
"Itsuka no, Ikutsuka no Kimi to no Sekai (TV Size)",fhana,Shinnzan,4,522,239.72144846796658,75,607,201,157,1,207,17,3,23,6,0,363.69548051465466,2.38
"Itsuka no, Ikutsuka no Kimi to no Sekai (TV Size)",fhana,Shinnzan,4,752,185.32043010752687,38,606,244,161,58,293,66,12,64,27,4,523.251768526035,3.11
